route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
801,RDEC16-801-1_Weekday-90,41191694,,0,104,801NB_120323
806,RDEC16-801-1_Weekday-90,41191695,,1,604,806SB_160306
801,RDEC16-801-1_Weekday-90,41191697,,1,105,801SB_120323
801,RDEC16-801-1_Weekday-90,41191698,,0,110,801NB_120323
806,RDEC16-801-1_Weekday-90,41191699,,0,606,806NB_160306
801,RDEC16-801-1_Weekday-90,41191700,,1,106,801SB_120323
801,RDEC16-801-1_Weekday-90,41191702,,0,103,801NB_120323
806,RDEC16-801-1_Weekday-90,41191703,,0,602,806NB_160306
801,RDEC16-801-1_Weekday-90,41191706,,0,101,801NB_120323
801,RDEC16-801-1_Weekday-90,41191707,,1,122,801SB_120323
801,RDEC16-801-1_Weekday-90,41191708,,0,105,801NB_120323
806,RDEC16-801-1_Weekday-90,41191715,,1,603,806SB_160306
801,RDEC16-801-1_Weekday-90,41191716,,0,110,801NB_120323
801,RDEC16-801-1_Weekday-90,41191717,,1,121,801SB_120323
801,RDEC16-801-1_Weekday-90,41191718,,0,107,801NB_120323
806,RDEC16-801-1_Weekday-90,41191719,,1,601,806SB_160306
801,RDEC16-801-1_Weekday-90,41191720,,1,121,801SB_120323
801,RDEC16-801-1_Weekday-90,41191721,,0,104,801NB_120323
801,RDEC16-801-1_Weekday-90,41191722,,1,111,801SB_120323
806,RDEC16-801-1_Weekday-90,41191724,,1,605,806SB_160306
801,RDEC16-801-1_Weekday-90,41191725,,0,109,801NB_120323
806,RDEC16-801-1_Weekday-90,41191726,,0,605,806NB_160306
801,RDEC16-801-1_Weekday-90,41191732,,0,107,801NB_120323
801,RDEC16-801-1_Weekday-90,41191733,,1,127,801SB_120323
801,RDEC16-801-1_Weekday-90,41191735,,1,119,801SB_120323
801,RDEC16-801-1_Weekday-90,41191738,,0,105,801NB_120323
801,RDEC16-801-1_Weekday-90,41191739,,0,101,801NB_120323
801,RDEC16-801-1_Weekday-90,41191740,,0,103,801NB_120323
801,RDEC16-801-1_Weekday-90,41191741,,0,104,801NB_120323
801,RDEC16-801-1_Weekday-90,41191742,,0,106,801NB_120323
801,RDEC16-801-1_Weekday-90,41191743,,0,107,801NB_120323
801,RDEC16-801-1_Weekday-90,41191744,,0,102,801NB_120323
801,RDEC16-801-1_Weekday-90,41191745,,0,111,801NB_120323
801,RDEC16-801-1_Weekday-90,41191746,,0,109,801NB_120323
801,RDEC16-801-1_Weekday-90,41191747,,0,110,801NB_120323
801,RDEC16-801-1_Weekday-90,41191748,,0,108,801NB_120323
801,RDEC16-801-1_Weekday-90,41191749,,0,105,801NB_120323
801,RDEC16-801-1_Weekday-90,41191750,,0,103,801NB_120323
801,RDEC16-801-1_Weekday-90,41191751,,0,104,801NB_120323
801,RDEC16-801-1_Weekday-90,41191752,,0,107,801NB_120323
801,RDEC16-801-1_Weekday-90,41191753,,0,111,801NB_120323
801,RDEC16-801-1_Weekday-90,41191754,,0,109,801NB_120323
801,RDEC16-801-1_Weekday-90,41191755,,0,108,801NB_120323
801,RDEC16-801-1_Weekday-90,41191756,,0,105,801NB_120323
801,RDEC16-801-1_Weekday-90,41191757,,0,103,801NB_120323
801,RDEC16-801-1_Weekday-90,41191758,,1,102,801SB_120323
801,RDEC16-801-1_Weekday-90,41191759,,1,111,801SB_120323
801,RDEC16-801-1_Weekday-90,41191760,,1,109,801SB_120323
801,RDEC16-801-1_Weekday-90,41191761,,1,110,801SB_120323
801,RDEC16-801-1_Weekday-90,41191762,,1,108,801SB_120323
801,RDEC16-801-1_Weekday-90,41191763,,1,101,801SB_120323
801,RDEC16-801-1_Weekday-90,41191764,,1,105,801SB_120323
801,RDEC16-801-1_Weekday-90,41191765,,1,103,801SB_120323
801,RDEC16-801-1_Weekday-90,41191766,,1,104,801SB_120323
801,RDEC16-801-1_Weekday-90,41191767,,1,107,801SB_120323
801,RDEC16-801-1_Weekday-90,41191768,,1,111,801SB_120323
801,RDEC16-801-1_Weekday-90,41191769,,1,109,801SB_120323
801,RDEC16-801-1_Weekday-90,41191770,,1,108,801SB_120323
801,RDEC16-801-1_Weekday-90,41191771,,1,105,801SB_120323
801,RDEC16-801-1_Weekday-90,41191772,,1,103,801SB_120323
801,RDEC16-801-1_Weekday-90,41191773,,1,104,801SB_120323
801,RDEC16-801-1_Weekday-90,41191774,,1,112,801SB_120323
801,RDEC16-801-1_Weekday-90,41191775,,1,108,801SB_120323
801,RDEC16-801-1_Weekday-90,41191776,,1,103,801SB_120323
806,RDEC16-801-1_Weekday-90,41191777,,1,604,806SB_160306
806,RDEC16-801-1_Weekday-90,41191778,,0,604,806NB_160306
806,RDEC16-801-1_Weekday-90,41191779,,1,606,806SB_160306
806,RDEC16-801-1_Weekday-90,41191780,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-90,41191781,,1,607,806SB_160306
806,RDEC16-801-1_Weekday-90,41191782,,1,609,806SB_160306
806,RDEC16-801-1_Weekday-90,41191783,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-90,41191784,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-90,41191785,,1,604,806SB_160306
806,RDEC16-801-1_Weekday-90,41191786,,1,605,806SB_160306
806,RDEC16-801-1_Weekday-90,41191787,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-90,41191788,,1,609,806SB_160306
806,RDEC16-801-1_Weekday-90,41191789,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-90,41191790,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-90,41191791,,1,604,806SB_160306
806,RDEC16-801-1_Weekday-90,41191792,,1,605,806SB_160306
806,RDEC16-801-1_Weekday-90,41191793,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-90,41191794,,0,608,806NB_160306
806,RDEC16-801-1_Weekday-90,41191795,,0,607,806NB_160306
806,RDEC16-801-1_Weekday-90,41191796,,0,609,806NB_160306
806,RDEC16-801-1_Weekday-90,41191797,,0,601,806NB_160306
806,RDEC16-801-1_Weekday-90,41191798,,0,602,806NB_160306
806,RDEC16-801-1_Weekday-90,41191799,,0,604,806NB_160306
806,RDEC16-801-1_Weekday-90,41191800,,0,605,806NB_160306
806,RDEC16-801-1_Weekday-90,41191801,,0,608,806NB_160306
806,RDEC16-801-1_Weekday-90,41191802,,0,609,806NB_160306
806,RDEC16-801-1_Weekday-90,41191803,,0,601,806NB_160306
806,RDEC16-801-1_Weekday-90,41191804,,0,602,806NB_160306
806,RDEC16-801-1_Weekday-90,41191805,,0,604,806NB_160306
806,RDEC16-801-1_Weekday-90,41191806,,0,605,806NB_160306
806,RDEC16-801-1_Weekday-90,41191807,,0,608,806NB_160306
806,RDEC16-801-1_Weekday-90,41191808,,0,609,806NB_160306
806,RDEC16-801-1_Weekday-90,41191809,,0,601,806NB_160306
806,RDEC16-801-1_Weekday-90,41191810,,0,602,806NB_160306
801,RDEC16-801-1_Weekday-90,41191812,,1,122,801SB_120323
801,RDEC16-801-1_Weekday-90,41191813,,1,123,801SB_120323
806,RDEC16-801-1_Weekday-90,41191817,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-90,41191818,,1,604,806SB_160306
801,RDEC16-801-1_Weekday-90,41191819,,1,104,801SB_120323
806,RDEC16-801-1_Weekday-90,41191820,,1,605,806SB_160306
801,RDEC16-801-1_Weekday-90,41191821,,0,104,801NB_120323
801,RDEC16-801-1_Weekday-90,41191822,,0,111,801NB_120323
801,RDEC16-801-1_Weekday-90,41191823,,1,105,801SB_120323
806,RDEC16-801-1_Weekday-90,41191824,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-90,41191825,,0,608,806NB_160306
806,RDEC16-801-1_Weekday-90,41191826,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-90,41192166,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-90,41192167,,1,603,806SB_160306
806,RDEC16-801-1_Weekday-90,41192168,,1,602,806SB_160306
801,RDEC16-801-1_Weekday-90,41192169,,1,109,801SB_120323
806,RDEC16-801-1_Weekday-90,41192170,,0,608,806NB_160306
806,RDEC16-801-1_Weekday-90,41192171,,1,609,806SB_160306
801,RDEC16-801-1_Weekday-90,41192172,,1,107,801SB_120323
801,RDEC16-801-1_Weekday-90,41192177,,1,120,801SB_120323
801,RDEC16-801-1_Weekday-90,41192197,,0,111,801NB_120323
801,RDEC16-801-1_Weekday-90,41192198,,0,107,801NB_120323
806,RDEC16-801-1_Weekday-90,41192203,,0,606,806NB_160306
806,RDEC16-801-1_Weekday-90,41192317,,0,604,806NB_160306
806,RDEC16-801-1_Weekday-90,41192318,,0,605,806NB_160306
806,RDEC16-801-1_Weekday-90,41192319,,0,603,806NB_160306
806,RDEC16-801-1_Weekday-91,41192401,,1,605,806SB_160306
801,RDEC16-801-1_Weekday-91,41192402,,1,101,801SB_120323
801,RDEC16-801-1_Weekday-91,41192403,,0,109,801NB_120323
801,RDEC16-801-1_Weekday-91,41192404,,0,113,801NB_120323
801,RDEC16-801-1_Weekday-91,41192405,,0,108,801NB_120323
801,RDEC16-801-1_Weekday-91,41192406,,0,105,801NB_120323
801,RDEC16-801-1_Weekday-91,41192407,,0,101,801NB_120323
801,RDEC16-801-1_Weekday-91,41192408,,0,103,801NB_120323
801,RDEC16-801-1_Weekday-91,41192409,,0,104,801NB_120323
801,RDEC16-801-1_Weekday-91,41192410,,0,106,801NB_120323
801,RDEC16-801-1_Weekday-91,41192411,,0,107,801NB_120323
801,RDEC16-801-1_Weekday-91,41192412,,0,114,801NB_120323
801,RDEC16-801-1_Weekday-91,41192413,,0,115,801NB_120323
801,RDEC16-801-1_Weekday-91,41192414,,0,116,801NB_120323
801,RDEC16-801-1_Weekday-91,41192415,,0,117,801NB_120323
801,RDEC16-801-1_Weekday-91,41192416,,0,118,801NB_120323
801,RDEC16-801-1_Weekday-91,41192417,,0,119,801NB_120323
801,RDEC16-801-1_Weekday-91,41192418,,0,120,801NB_120323
801,RDEC16-801-1_Weekday-91,41192419,,0,113,801NB_120323
801,RDEC16-801-1_Weekday-91,41192420,,1,103,801SB_120323
801,RDEC16-801-1_Weekday-91,41192421,,1,104,801SB_120323
801,RDEC16-801-1_Weekday-91,41192422,,1,106,801SB_120323
801,RDEC16-801-1_Weekday-91,41192423,,1,107,801SB_120323
801,RDEC16-801-1_Weekday-91,41192424,,1,102,801SB_120323
801,RDEC16-801-1_Weekday-91,41192425,,1,111,801SB_120323
801,RDEC16-801-1_Weekday-91,41192426,,1,109,801SB_120323
801,RDEC16-801-1_Weekday-91,41192427,,1,110,801SB_120323
801,RDEC16-801-1_Weekday-91,41192428,,1,113,801SB_120323
801,RDEC16-801-1_Weekday-91,41192429,,1,108,801SB_120323
801,RDEC16-801-1_Weekday-91,41192430,,1,114,801SB_120323
801,RDEC16-801-1_Weekday-91,41192431,,1,105,801SB_120323
801,RDEC16-801-1_Weekday-91,41192432,,1,115,801SB_120323
801,RDEC16-801-1_Weekday-91,41192433,,1,101,801SB_120323
801,RDEC16-801-1_Weekday-91,41192434,,1,116,801SB_120323
801,RDEC16-801-1_Weekday-91,41192435,,1,103,801SB_120323
801,RDEC16-801-1_Weekday-91,41192436,,1,117,801SB_120323
801,RDEC16-801-1_Weekday-91,41192437,,1,104,801SB_120323
801,RDEC16-801-1_Weekday-91,41192438,,1,118,801SB_120323
801,RDEC16-801-1_Weekday-91,41192439,,1,106,801SB_120323
801,RDEC16-801-1_Weekday-91,41192440,,1,120,801SB_120323
801,RDEC16-801-1_Weekday-91,41192441,,1,107,801SB_120323
801,RDEC16-801-1_Weekday-91,41192442,,1,102,801SB_120323
801,RDEC16-801-1_Weekday-91,41192443,,1,111,801SB_120323
801,RDEC16-801-1_Weekday-91,41192444,,1,109,801SB_120323
801,RDEC16-801-1_Weekday-91,41192445,,1,119,801SB_120323
801,RDEC16-801-1_Weekday-91,41192446,,1,113,801SB_120323
801,RDEC16-801-1_Weekday-91,41192447,,1,114,801SB_120323
801,RDEC16-801-1_Weekday-91,41192448,,1,115,801SB_120323
801,RDEC16-801-1_Weekday-91,41192449,,0,108,801NB_120323
801,RDEC16-801-1_Weekday-91,41192450,,0,102,801NB_120323
801,RDEC16-801-1_Weekday-91,41192451,,0,107,801NB_120323
801,RDEC16-801-1_Weekday-91,41192452,,0,114,801NB_120323
801,RDEC16-801-1_Weekday-91,41192453,,0,115,801NB_120323
801,RDEC16-801-1_Weekday-91,41192454,,0,116,801NB_120323
801,RDEC16-801-1_Weekday-91,41192455,,0,117,801NB_120323
801,RDEC16-801-1_Weekday-91,41192456,,0,118,801NB_120323
801,RDEC16-801-1_Weekday-91,41192457,,0,119,801NB_120323
801,RDEC16-801-1_Weekday-91,41192458,,0,103,801NB_120323
801,RDEC16-801-1_Weekday-91,41192459,,0,120,801NB_120323
801,RDEC16-801-1_Weekday-91,41192460,,0,104,801NB_120323
801,RDEC16-801-1_Weekday-91,41192461,,0,106,801NB_120323
801,RDEC16-801-1_Weekday-91,41192462,,0,107,801NB_120323
801,RDEC16-801-1_Weekday-91,41192463,,0,102,801NB_120323
801,RDEC16-801-1_Weekday-91,41192464,,0,111,801NB_120323
801,RDEC16-801-1_Weekday-91,41192465,,0,109,801NB_120323
801,RDEC16-801-1_Weekday-91,41192466,,0,110,801NB_120323
801,RDEC16-801-1_Weekday-91,41192467,,0,102,801NB_120323
801,RDEC16-801-1_Weekday-91,41192468,,0,111,801NB_120323
801,RDEC16-801-1_Weekday-91,41192469,,0,109,801NB_120323
801,RDEC16-801-1_Weekday-91,41192470,,0,110,801NB_120323
801,RDEC16-801-1_Weekday-91,41192471,,0,108,801NB_120323
801,RDEC16-801-1_Weekday-91,41192472,,0,105,801NB_120323
801,RDEC16-801-1_Weekday-91,41192473,,0,108,801NB_120323
801,RDEC16-801-1_Weekday-91,41192474,,0,105,801NB_120323
801,RDEC16-801-1_Weekday-91,41192475,,0,101,801NB_120323
801,RDEC16-801-1_Weekday-91,41192476,,0,103,801NB_120323
801,RDEC16-801-1_Weekday-91,41192477,,0,104,801NB_120323
801,RDEC16-801-1_Weekday-91,41192478,,0,106,801NB_120323
801,RDEC16-801-1_Weekday-91,41192479,,0,107,801NB_120323
801,RDEC16-801-1_Weekday-91,41192480,,0,102,801NB_120323
801,RDEC16-801-1_Weekday-91,41192481,,0,111,801NB_120323
801,RDEC16-801-1_Weekday-91,41192482,,0,109,801NB_120323
801,RDEC16-801-1_Weekday-91,41192483,,0,110,801NB_120323
801,RDEC16-801-1_Weekday-91,41192484,,0,108,801NB_120323
801,RDEC16-801-1_Weekday-91,41192485,,0,105,801NB_120323
801,RDEC16-801-1_Weekday-91,41192486,,0,101,801NB_120323
801,RDEC16-801-1_Weekday-91,41192487,,0,103,801NB_120323
801,RDEC16-801-1_Weekday-91,41192488,,0,104,801NB_120323
801,RDEC16-801-1_Weekday-91,41192489,,0,106,801NB_120323
801,RDEC16-801-1_Weekday-91,41192490,,0,107,801NB_120323
801,RDEC16-801-1_Weekday-91,41192491,,0,102,801NB_120323
801,RDEC16-801-1_Weekday-91,41192492,,0,111,801NB_120323
801,RDEC16-801-1_Weekday-91,41192493,,0,109,801NB_120323
801,RDEC16-801-1_Weekday-91,41192494,,0,121,801NB_120323
801,RDEC16-801-1_Weekday-91,41192495,,0,122,801NB_120323
801,RDEC16-801-1_Weekday-91,41192496,,0,123,801NB_120323
801,RDEC16-801-1_Weekday-91,41192497,,1,110,801SB_120323
801,RDEC16-801-1_Weekday-91,41192498,,1,108,801SB_120323
801,RDEC16-801-1_Weekday-91,41192499,,1,105,801SB_120323
801,RDEC16-801-1_Weekday-91,41192500,,1,101,801SB_120323
801,RDEC16-801-1_Weekday-91,41192501,,1,103,801SB_120323
801,RDEC16-801-1_Weekday-91,41192502,,1,104,801SB_120323
801,RDEC16-801-1_Weekday-91,41192503,,1,106,801SB_120323
801,RDEC16-801-1_Weekday-91,41192504,,1,107,801SB_120323
801,RDEC16-801-1_Weekday-91,41192505,,1,102,801SB_120323
801,RDEC16-801-1_Weekday-91,41192506,,1,111,801SB_120323
801,RDEC16-801-1_Weekday-91,41192507,,1,109,801SB_120323
801,RDEC16-801-1_Weekday-91,41192508,,1,110,801SB_120323
801,RDEC16-801-1_Weekday-91,41192509,,1,108,801SB_120323
801,RDEC16-801-1_Weekday-91,41192510,,1,105,801SB_120323
801,RDEC16-801-1_Weekday-91,41192511,,1,101,801SB_120323
801,RDEC16-801-1_Weekday-91,41192512,,1,103,801SB_120323
801,RDEC16-801-1_Weekday-91,41192513,,1,104,801SB_120323
801,RDEC16-801-1_Weekday-91,41192514,,1,106,801SB_120323
801,RDEC16-801-1_Weekday-91,41192515,,1,107,801SB_120323
801,RDEC16-801-1_Weekday-91,41192516,,1,102,801SB_120323
801,RDEC16-801-1_Weekday-91,41192517,,1,111,801SB_120323
801,RDEC16-801-1_Weekday-91,41192518,,1,109,801SB_120323
801,RDEC16-801-1_Weekday-91,41192519,,1,110,801SB_120323
801,RDEC16-801-1_Weekday-91,41192520,,1,108,801SB_120323
801,RDEC16-801-1_Weekday-91,41192521,,1,116,801SB_120323
801,RDEC16-801-1_Weekday-91,41192522,,1,117,801SB_120323
801,RDEC16-801-1_Weekday-91,41192523,,1,118,801SB_120323
801,RDEC16-801-1_Weekday-91,41192524,,0,108,801NB_120323
801,RDEC16-801-1_Weekday-91,41192525,,0,105,801NB_120323
801,RDEC16-801-1_Weekday-91,41192526,,0,101,801NB_120323
801,RDEC16-801-1_Weekday-91,41192527,,0,103,801NB_120323
801,RDEC16-801-1_Weekday-91,41192528,,0,104,801NB_120323
801,RDEC16-801-1_Weekday-91,41192529,,0,106,801NB_120323
801,RDEC16-801-1_Weekday-91,41192530,,0,102,801NB_120323
801,RDEC16-801-1_Weekday-91,41192531,,0,111,801NB_120323
801,RDEC16-801-1_Weekday-91,41192532,,0,109,801NB_120323
801,RDEC16-801-1_Weekday-91,41192533,,0,110,801NB_120323
801,RDEC16-801-1_Weekday-91,41192534,,0,108,801NB_120323
801,RDEC16-801-1_Weekday-91,41192535,,0,105,801NB_120323
801,RDEC16-801-1_Weekday-91,41192536,,0,101,801NB_120323
801,RDEC16-801-1_Weekday-91,41192537,,0,125,801NB_120323
801,RDEC16-801-1_Weekday-91,41192538,,0,126,801NB_120323
801,RDEC16-801-1_Weekday-91,41192539,,0,127,801NB_120323
801,RDEC16-801-1_Weekday-91,41192540,,0,128,801NB_120323
801,RDEC16-801-1_Weekday-91,41192541,,0,121,801NB_120323
801,RDEC16-801-1_Weekday-91,41192542,,0,122,801NB_120323
801,RDEC16-801-1_Weekday-91,41192543,,0,124,801NB_120323
801,RDEC16-801-1_Weekday-91,41192544,,0,125,801NB_120323
801,RDEC16-801-1_Weekday-91,41192545,,0,126,801NB_120323
801,RDEC16-801-1_Weekday-91,41192546,,0,127,801NB_120323
801,RDEC16-801-1_Weekday-91,41192547,,0,128,801NB_120323
801,RDEC16-801-1_Weekday-91,41192548,,1,105,801SB_120323
801,RDEC16-801-1_Weekday-91,41192549,,1,101,801SB_120323
801,RDEC16-801-1_Weekday-91,41192550,,1,103,801SB_120323
801,RDEC16-801-1_Weekday-91,41192551,,1,104,801SB_120323
801,RDEC16-801-1_Weekday-91,41192552,,1,106,801SB_120323
801,RDEC16-801-1_Weekday-91,41192553,,1,107,801SB_120323
801,RDEC16-801-1_Weekday-91,41192554,,1,102,801SB_120323
801,RDEC16-801-1_Weekday-91,41192555,,1,111,801SB_120323
801,RDEC16-801-1_Weekday-91,41192556,,1,109,801SB_120323
801,RDEC16-801-1_Weekday-91,41192557,,1,110,801SB_120323
801,RDEC16-801-1_Weekday-91,41192558,,1,108,801SB_120323
801,RDEC16-801-1_Weekday-91,41192559,,1,105,801SB_120323
801,RDEC16-801-1_Weekday-91,41192560,,1,101,801SB_120323
801,RDEC16-801-1_Weekday-91,41192561,,1,103,801SB_120323
801,RDEC16-801-1_Weekday-91,41192562,,1,124,801SB_120323
801,RDEC16-801-1_Weekday-91,41192563,,1,125,801SB_120323
801,RDEC16-801-1_Weekday-91,41192564,,1,126,801SB_120323
801,RDEC16-801-1_Weekday-91,41192565,,1,104,801SB_120323
801,RDEC16-801-1_Weekday-91,41192566,,1,106,801SB_120323
801,RDEC16-801-1_Weekday-91,41192567,,1,107,801SB_120323
801,RDEC16-801-1_Weekday-91,41192568,,1,122,801SB_120323
801,RDEC16-801-1_Weekday-91,41192569,,1,123,801SB_120323
801,RDEC16-801-1_Weekday-91,41192570,,1,124,801SB_120323
801,RDEC16-801-1_Weekday-91,41192571,,1,125,801SB_120323
801,RDEC16-801-1_Weekday-91,41192572,,1,126,801SB_120323
801,RDEC16-801-1_Weekday-91,41192573,,1,101,801SB_120323
801,RDEC16-801-1_Weekday-91,41192574,,1,104,801SB_120323
801,RDEC16-801-1_Weekday-91,41192575,,1,107,801SB_120323
801,RDEC16-801-1_Weekday-91,41192576,,1,127,801SB_120323
801,RDEC16-801-1_Weekday-91,41192577,,1,128,801SB_120323
801,RDEC16-801-1_Weekday-91,41192578,,1,121,801SB_120323
801,RDEC16-801-1_Weekday-91,41192579,,1,102,801SB_120323
801,RDEC16-801-1_Weekday-91,41192580,,1,111,801SB_120323
801,RDEC16-801-1_Weekday-91,41192581,,1,109,801SB_120323
801,RDEC16-801-1_Weekday-91,41192582,,1,110,801SB_120323
801,RDEC16-801-1_Weekday-91,41192583,,1,108,801SB_120323
801,RDEC16-801-1_Weekday-91,41192584,,1,105,801SB_120323
801,RDEC16-801-1_Weekday-91,41192585,,1,128,801SB_120323
801,RDEC16-801-1_Weekday-91,41192586,,0,103,801NB_120323
801,RDEC16-801-1_Weekday-91,41192587,,0,106,801NB_120323
801,RDEC16-801-1_Weekday-91,41192588,,0,122,801NB_120323
801,RDEC16-801-1_Weekday-91,41192589,,0,123,801NB_120323
801,RDEC16-801-1_Weekday-91,41192590,,0,102,801NB_120323
801,RDEC16-801-1_Weekday-91,41192591,,0,111,801NB_120323
801,RDEC16-801-1_Weekday-91,41192592,,0,109,801NB_120323
801,RDEC16-801-1_Weekday-91,41192593,,0,110,801NB_120323
801,RDEC16-801-1_Weekday-91,41192594,,1,108,801SB_120323
801,RDEC16-801-1_Weekday-91,41192595,,1,110,801SB_120323
801,RDEC16-801-1_Weekday-91,41192596,,1,109,801SB_120323
801,RDEC16-801-1_Weekday-91,41192597,,1,102,801SB_120323
801,RDEC16-801-1_Weekday-91,41192598,,0,121,801NB_120323
801,RDEC16-801-1_Weekday-91,41192599,,0,123,801NB_120323
801,RDEC16-801-1_Weekday-91,41192600,,1,123,801SB_120323
801,RDEC16-801-1_Weekday-91,41192601,,0,108,801NB_120323
806,RDEC16-801-1_Weekday-91,41192603,,1,606,806SB_160306
806,RDEC16-801-1_Weekday-91,41192604,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-91,41192605,,1,607,806SB_160306
806,RDEC16-801-1_Weekday-91,41192606,,1,609,806SB_160306
806,RDEC16-801-1_Weekday-91,41192607,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-91,41192608,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-91,41192609,,1,603,806SB_160306
806,RDEC16-801-1_Weekday-91,41192610,,1,604,806SB_160306
806,RDEC16-801-1_Weekday-91,41192611,,1,605,806SB_160306
806,RDEC16-801-1_Weekday-91,41192612,,1,606,806SB_160306
806,RDEC16-801-1_Weekday-91,41192613,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-91,41192614,,1,607,806SB_160306
806,RDEC16-801-1_Weekday-91,41192615,,1,609,806SB_160306
806,RDEC16-801-1_Weekday-91,41192616,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-91,41192617,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-91,41192618,,1,603,806SB_160306
806,RDEC16-801-1_Weekday-91,41192619,,1,604,806SB_160306
806,RDEC16-801-1_Weekday-91,41192620,,1,605,806SB_160306
806,RDEC16-801-1_Weekday-91,41192621,,1,606,806SB_160306
806,RDEC16-801-1_Weekday-91,41192622,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-91,41192623,,1,607,806SB_160306
806,RDEC16-801-1_Weekday-91,41192624,,1,609,806SB_160306
806,RDEC16-801-1_Weekday-91,41192625,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-91,41192626,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-91,41192627,,1,603,806SB_160306
806,RDEC16-801-1_Weekday-91,41192628,,1,604,806SB_160306
806,RDEC16-801-1_Weekday-91,41192629,,1,605,806SB_160306
806,RDEC16-801-1_Weekday-91,41192630,,1,606,806SB_160306
806,RDEC16-801-1_Weekday-91,41192631,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-91,41192632,,1,607,806SB_160306
806,RDEC16-801-1_Weekday-91,41192633,,1,609,806SB_160306
806,RDEC16-801-1_Weekday-91,41192634,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-91,41192635,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-91,41192636,,1,603,806SB_160306
806,RDEC16-801-1_Weekday-91,41192637,,1,604,806SB_160306
806,RDEC16-801-1_Weekday-91,41192638,,1,605,806SB_160306
806,RDEC16-801-1_Weekday-91,41192639,,1,606,806SB_160306
806,RDEC16-801-1_Weekday-91,41192640,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-91,41192641,,1,607,806SB_160306
806,RDEC16-801-1_Weekday-91,41192642,,1,609,806SB_160306
806,RDEC16-801-1_Weekday-91,41192643,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-91,41192644,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-91,41192645,,1,603,806SB_160306
806,RDEC16-801-1_Weekday-91,41192646,,1,604,806SB_160306
806,RDEC16-801-1_Weekday-91,41192647,,1,605,806SB_160306
806,RDEC16-801-1_Weekday-91,41192648,,1,606,806SB_160306
806,RDEC16-801-1_Weekday-91,41192649,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-91,41192650,,1,607,806SB_160306
806,RDEC16-801-1_Weekday-91,41192651,,1,609,806SB_160306
806,RDEC16-801-1_Weekday-91,41192652,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-91,41192653,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-91,41192654,,1,603,806SB_160306
806,RDEC16-801-1_Weekday-91,41192655,,1,604,806SB_160306
806,RDEC16-801-1_Weekday-91,41192656,,1,605,806SB_160306
806,RDEC16-801-1_Weekday-91,41192657,,1,606,806SB_160306
806,RDEC16-801-1_Weekday-91,41192658,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-91,41192659,,1,607,806SB_160306
806,RDEC16-801-1_Weekday-91,41192660,,1,609,806SB_160306
806,RDEC16-801-1_Weekday-91,41192661,,1,601,806SB_160306
806,RDEC16-801-1_Weekday-91,41192662,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-91,41192663,,1,603,806SB_160306
806,RDEC16-801-1_Weekday-91,41192664,,1,604,806SB_160306
806,RDEC16-801-1_Weekday-91,41192665,,1,605,806SB_160306
806,RDEC16-801-1_Weekday-91,41192666,,1,606,806SB_160306
806,RDEC16-801-1_Weekday-91,41192667,,1,608,806SB_160306
806,RDEC16-801-1_Weekday-91,41192668,,1,607,806SB_160306
806,RDEC16-801-1_Weekday-91,41192669,,1,609,806SB_160306
806,RDEC16-801-1_Weekday-91,41192670,,1,602,806SB_160306
806,RDEC16-801-1_Weekday-91,41192671,,0,607,806NB_160306
806,RDEC16-801-1_Weekday-91,41192672,,0,609,806NB_160306
806,RDEC16-801-1_Weekday-91,41192673,,0,601,806NB_160306
806,RDEC16-801-1_Weekday-91,41192674,,0,602,806NB_160306
806,RDEC16-801-1_Weekday-91,41192675,,0,603,806NB_160306
806,RDEC16-801-1_Weekday-91,41192676,,0,604,806NB_160306
